"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","percentile","color_gene_name","name","value","alpha_gene_name"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,66,"mid_psi","dox_0187",0.0983,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,66,"mid_psi","dox_021",0.1733,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,66,"mid_psi","dox_025",0.1039,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,66,"mid_psi","dox_075",0.1631,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","no_dox",0.0434,"1"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","dox_0125",0.2123,"1"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","dox_0187",0.2053,"1"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","dox_021",0.2588,"1"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","dox_025",0.2911,"1"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,89,"high_psi","dox_075",0.3631,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","no_dox",0.0069,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","dox_0125",0.0569,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","dox_0187",0.0043,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","dox_021",0.1596,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","dox_025",0.0892,"1"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,79,"high_psi","dox_075",0.2111,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","no_dox",0.0429,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","dox_0125",0.0431,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","dox_0187",0.0912,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","dox_021",0.0707,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","dox_025",0.1067,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,20,"low_psi","dox_075",0.1116,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","no_dox",0.0064,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","dox_0125",0.0105,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","dox_0187",0.0243,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","dox_021",0.0179,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","dox_025",0.1499,"1"
"CELF6",0,"-","chr15:72290255-72315845",0.1053,0.132,-0.0064,0.0138,0.0041,84,"high_psi","dox_075",0.2552,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","no_dox",0.0465,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","dox_0125",0.1092,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","dox_0187",0.1214,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","dox_021",0.1217,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","dox_025",0.2474,"1"
"PMM2",0,"+","chr16:8849993-8855034",0.1599,0.1257,0.000300000000000009,0.0122,0.0627,90,"high_psi","dox_075",0.4073,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","no_dox",0.0017,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","dox_0125",0.0019,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","dox_0187",0.1969,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","dox_021",0.3106,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","dox_025",0.5029,"1"
"PRELID3A",1,"+","chr18:12429437-12430177",0.4058,0.1923,0.1137,0.195,2e-04,97,"high_psi","dox_075",0.9087,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","no_dox",0.0017,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","dox_0125",0.0019,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","dox_0187",0.158,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","dox_021",0.2448,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","dox_025",0.4736,"1"
"PRELID3A",1,"+","chr18:12430293-12431149",0.1418,0.2288,0.0868,0.1561,2e-04,93,"high_psi","dox_075",0.6154,"1"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","no_dox",0.0283,"2"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","dox_0125",0.1164,"2"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","dox_0187",0.1371,"2"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","dox_021",0.1955,"2"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","dox_025",0.1002,"2"
"KATNB1",0,"+","chr16:57736116-57736978",0.0394,-0.0953,0.0584,0.0207,0.0881,51,"mid_psi","dox_075",0.1396,"2"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","no_dox",0.0014,"1"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","dox_0125",0.0017,"1"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","dox_0187",0.0086,"1"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","dox_021",0.0097,"1"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","dox_025",0.0602,"1"
"RPTOR",1,"+","chr17:80892869-80908811",0.1547,0.0505,0.0011,0.0069,3e-04,80,"high_psi","dox_075",0.2149,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","no_dox",0.0226,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","dox_0125",0.0279,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","dox_0187",0.0338,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","dox_021",0.0317,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","dox_025",0.0231,"1"
"DYM",0,"-","chr18:49393742-49430255",0.8842,-0.0086,-0.0021,0.0059,0.0053,97,"high_psi","dox_075",0.9073,"1"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","no_dox",0.0088,"2"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","dox_0125",0.0079,"2"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","dox_0187",0.0147,"2"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","dox_021",0.0105,"2"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","dox_025",0.0124,"2"
"STAC2",0,"-","chr17:39217173-39218069",0.1258,0.0019,-0.0042,0.0068,-9e-04,50,"mid_psi","dox_075",0.1382,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","no_dox",0.0105,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","dox_0125",0.0436,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","dox_0187",0.018,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","dox_021",0.0793,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","dox_025",0.0588,"2"
"VPS53",1,"-","chr17:517601-532357",0.0807,-0.0205,0.0613,-0.0256,0.0331,51,"mid_psi","dox_075",0.1395,"2"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","no_dox",0.0011,"1"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","dox_0125",0.0061,"1"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","dox_0187",0.03,"1"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","dox_021",0.0044,"1"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","dox_025",0.0046,"1"
"VPS53",1,"-","chr17:514378-514517",0.2336,2e-04,-0.0256,0.0239,0.005,83,"high_psi","dox_075",0.2382,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","no_dox",0.0091,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","dox_0125",0.0245,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","dox_0187",0.0048,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","dox_021",0.0171,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","dox_025",0.0064,"1"
"SLC44A3",0,"+","chr1:94820478-94824493",0.1674,-0.0107,0.0123,-0.0197,0.0154,69,"high_psi","dox_075",0.1738,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","no_dox",0.0199,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","dox_0125",0.0373,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","dox_0187",0.0458,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","dox_021",0.0249,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","dox_025",0.0423,"1"
"DCAF6",1,"+","chr1:167967873-167974830",0.0698,0.0174,-0.0209,0.0085,0.0174,20,"low_psi","dox_075",0.1121,"1"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","no_dox",4e-04,"2"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","dox_0125",0.0247,"2"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","dox_0187",0.0786,"2"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","dox_021",0.0027,"2"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","dox_025",0.0046,"2"
"MBD1",0,"-","chr18:50267663-50271469",0.1222,0.0019,-0.0759,0.0539,0.0243,40,"mid_psi","dox_075",0.1268,"2"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","no_dox",0.0241,"1"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","dox_0125",0.0529,"1"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","dox_0187",0.0871,"1"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","dox_021",0.1012,"1"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","dox_025",0.1411,"1"
"NT5C3B",0,"-","chr17:41835957-41836079",0.0622,0.0399,0.0141,0.0342,0.0288,78,"high_psi","dox_075",0.2033,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","no_dox",0.0172,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","dox_0125",0.0118,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","dox_0187",0.0095,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","dox_021",0.0226,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","dox_025",0.0096,"1"
"FKBP10",1,"+","chr17:41813524-41817058",0.8361,-0.013,0.0131,-0.0023,-0.0054,96,"high_psi","dox_075",0.8457,"1"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","no_dox",0.0207,"2"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","dox_0125",0.0182,"2"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","dox_0187",0.015,"2"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","dox_021",0.0149,"2"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","dox_025",0.0153,"2"
"FKBP10",1,"+","chr17:41813525-41817057",0.1318,0.000399999999999999,-9.99999999999994e-05,-0.0032,-0.0025,56,"mid_psi","dox_075",0.1471,"2"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","no_dox",0.03,"1"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","dox_0125",0.0072,"1"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","dox_0187",0.0741,"1"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","dox_021",0.0109,"1"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","dox_025",9e-04,"1"
"PPOX",0,"+","chr1:161167234-161167339",0.1148,-0.01,-0.0632,0.0669,-0.0228,25,"low_psi","dox_075",0.1157,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","no_dox",0.0312,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","dox_0125",0.0069,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","dox_0187",0.0447,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","dox_021",0.1278,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","dox_025",0.0502,"1"
"RRNAD1",1,"+","chr1:156734459-156735725",0.0708,-0.0776,0.0831,0.0378,-0.0243,33,"low_psi","dox_075",0.121,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","no_dox",0.0034,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","dox_0125",0.0226,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","dox_0187",0.0127,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","dox_021",0.1187,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","dox_025",0.1501,"1"
"TUFT1",1,"+","chr1:151540909-151562585",-0.0459,0.0314,0.106,-0.0099,0.0192,9,"low_psi","dox_075",0.1042,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","no_dox",0.0393,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","dox_0125",0.1506,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","dox_0187",0.0818,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","dox_021",0.0656,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","dox_025",0.0659,"1"
"TMEM50B",0,"-","chr21:33456097-33460413",0.0444,0.000299999999999995,-0.0162,-0.0688,0.1113,18,"low_psi","dox_075",0.1103,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","no_dox",1e-04,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","dox_0125",1e-04,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","dox_0187",1e-04,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","dox_021",0.0082,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","dox_025",0.8122,"1"
"ANP32E",1,"-","chr1:150231926-150236076",0.1552,0.804,0.0081,0,0,98,"high_psi","dox_075",0.9674,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","no_dox",0.0144,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","dox_0125",0.0169,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","dox_0187",0.0723,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","dox_021",0.076,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","dox_025",0.1018,"1"
"MINDY1",1,"-","chr1:150999967-151000457",0.0166,0.0258,0.00369999999999999,0.0554,0.0025,29,"low_psi","dox_075",0.1184,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","no_dox",0.0172,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","dox_0125",0.053,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","dox_0187",0.1713,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","dox_021",0.353,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","dox_025",0.369,"1"
"IGLON5",1,"+","chr19:51320670-51322064",0.0247,0.016,0.1817,0.1183,0.0358,90,"high_psi","dox_075",0.3937,"1"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","no_dox",0.0086,"2"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","dox_0125",0.0768,"2"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","dox_0187",0.0085,"2"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","dox_021",0.0105,"2"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","dox_025",0.0317,"2"
"RCN3",0,"+","chr19:49528381-49528467",0.1115,0.0212,0.002,-0.0683,0.0682,54,"mid_psi","dox_075",0.1432,"2"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","no_dox",0.0186,"1"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","dox_0125",7e-04,"1"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","dox_0187",0.039,"1"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","dox_021",0.0477,"1"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","dox_025",0.0434,"1"
"NBPF3",1,"+","chr1:21445219-21454856",0.1407,-0.0043,0.0087,0.0383,-0.0179,73,"high_psi","dox_075",0.1841,"1"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","no_dox",0.022,"2"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","dox_0125",0.1201,"2"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","dox_0187",0.082,"2"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","dox_021",0.0539,"2"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","dox_025",0.0839,"2"
"TTC13",1,"-","chr1:230936264-230939386",0.0407,0.03,-0.0281,-0.0381,0.0981,37,"mid_psi","dox_075",0.1246,"2"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","no_dox",0.0209,"1"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","dox_0125",0.0641,"1"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","dox_0187",0.0311,"1"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","dox_021",0.0271,"1"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","dox_025",0.0584,"1"
"NVL",0,"-","chr1:224231296-224232089",0.0495,0.0313,-0.004,-0.033,0.0432,15,"low_psi","dox_075",0.1079,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","no_dox",0.0088,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","dox_0125",0.0079,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","dox_0187",0.0093,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","dox_021",0.0234,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","dox_025",0.0085,"1"
"ANXA9",0,"+","chr1:150994699-150995260",0.284,-0.0149,0.0141,0.0014,-9e-04,86,"high_psi","dox_075",0.2925,"1"
"CNIH3",1,"+","chr1:224435187-224439634",0.0437,0.0606,-0.0041,0.0151,0.0139,55,"mid_psi","no_dox",0.0161,"2"
