"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","color_gene_name","name","value"
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","no_dox",0.0059
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","dox_0125",0.0099
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","dox_0187",0.0374
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","dox_021",0.0473
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","dox_025",0.0793
"DLG5",1,"-","chr10:77793235-77794008",0.1253,0.032,0.0099,0.0275,0.004,"none","dox_075",0.2046
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","no_dox",0.0169
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","dox_0125",0.0164
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","dox_0187",0.0532
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","dox_021",0.0624
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","dox_025",0.1073
"DLG5",1,"-","chr10:77793236-77793543",0.0558,0.0449,0.0092,0.0368,-0.000499999999999997,"none","dox_075",0.1631
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","no_dox",0.0182
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","dox_0125",0.0116
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","dox_0187",0.0726
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","dox_021",0.06
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","dox_025",0.0157
"DLG5",1,"-","chr10:77856892-77926217",0.0977,-0.0443,-0.0126,0.061,-0.0066,"none","dox_075",0.1134
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","no_dox",0.0022
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","dox_0125",0.0125
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","dox_0187",0.0201
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","dox_021",0.0353
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","dox_025",0.059
"DLG5",1,"-","chr10:77792543-77793165",0.149,0.0237,0.0152,0.0076,0.0103,"none","dox_075",0.208
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","no_dox",0.017
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","dox_0125",0.0163
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","dox_0187",0.0537
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","dox_021",0.0639
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","dox_025",0.1126
"DLG5",1,"-","chr10:77792544-77793164",0.0514,0.0487,0.0102,0.0374,-0.000700000000000003,"none","dox_075",0.164
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","no_dox",0.0187
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","dox_0125",0.0561
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","dox_0187",0.0576
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","dox_021",0.0882
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","dox_025",0.0466
"FER",0,"+","chr5:108768238-108782663",0.0689,-0.0416,0.0306,0.0015,0.0374,"none","dox_075",0.1155
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","no_dox",0.0496
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","dox_0125",0.0519
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","dox_0187",0.0744
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","dox_021",0.0362
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","dox_025",0.0605
"UEVLD",0,"-","chr11:18564001-18564892",0.0892,0.0243,-0.0382,0.0225,0.0023,"none","dox_075",0.1497
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","no_dox",0.0057
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","dox_0125",0.0069
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","dox_0187",0.0329
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","dox_021",0.1274
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","dox_025",0.0621
"DIP2C",1,"-","chr10:341329-348641",0.0406,-0.0653,0.0945,0.026,0.0012,"none","dox_075",0.1027
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","no_dox",0.0204
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","dox_0125",0.0055
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","dox_0187",0.0287
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","dox_021",0.0047
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","dox_025",0.0539
"AKAP6",0,"+","chr14:32329408-32401998",0.0746,0.0492,-0.024,0.0232,-0.0149,"none","dox_075",0.1285
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","no_dox",0.0136
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","dox_0125",0.0011
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","dox_0187",0.0511
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","dox_021",0.1077
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","dox_025",0.067
"EPS8",0,"-","chr12:15682972-15713266",0.1162,-0.0407,0.0566,0.05,-0.0125,"none","dox_075",0.1832
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","no_dox",0.0042
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","dox_0125",0.0473
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","dox_0187",0.0251
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","dox_021",0.0574
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","dox_025",0.0531
"INPP1",0,"+","chr2:190362687-190365113",0.1637,-0.0043,0.0323,-0.0222,0.0431,"none","dox_075",0.2168
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","no_dox",0.0197
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","dox_0125",0.0317
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","dox_0187",0.0453
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","dox_021",0.1394
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","dox_025",0.154
"RNF144A",1,"+","chr2:7030215-7031277",0.0464,0.0146,0.0941,0.0136,0.012,"none","dox_075",0.2004
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","no_dox",7e-04
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","dox_0125",0.0416
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","dox_0187",0.031
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","dox_021",0.0478
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","dox_025",0.0629
"RNF144A",1,"+","chr2:7030215-7045356",0.194,0.0151,0.0168,-0.0106,0.0409,"none","dox_075",0.2569
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","no_dox",0.0034
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","dox_0125",0.058
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","dox_0187",0.1876
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","dox_021",0.3008
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","dox_025",0.2032
"UPF2",1,"-","chr10:11921307-11926922",-0.0863,-0.0976,0.1132,0.1296,0.0546,"none","dox_075",0.1169
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","no_dox",0.0373
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","dox_0125",0.033
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","dox_0187",0.0043
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","dox_021",0.0471
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","dox_025",0.0254
"BICD1",1,"+","chr12:32337706-32367660",0.1032,-0.0217,0.0428,-0.0287,-0.0043,"none","dox_075",0.1286
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","no_dox",0.0135
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","dox_0125",0.0108
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","dox_0187",0.0782
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","dox_021",0.033
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","dox_025",0.0296
"MGAT5",1,"+","chr2:134250375-134253095",0.1044,-0.0034,-0.0452,0.0674,-0.0027,"none","dox_075",0.134
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","no_dox",0.0211
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","dox_0125",0.0553
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","dox_0187",0.0703
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","dox_021",0.0376
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","dox_025",0.0611
"CCDC74B",0,"-","chr2:130142353-130143269",0.0623,0.0235,-0.0327,0.015,0.0342,"none","dox_075",0.1234
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","no_dox",0.0472
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","dox_0125",0.0799
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","dox_0187",0.0939
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","dox_021",0.0568
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","dox_025",0.1063
"PDE3B",1,"+","chr11:14775816-14786437",0.0827,0.0495,-0.0371,0.014,0.0327,"none","dox_075",0.189
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","no_dox",0.0286
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","dox_0125",0.1073
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","dox_0187",0.0859
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","dox_021",0.0364
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","dox_025",0.0316
"PDE3B",1,"+","chr11:14864768-14867506",0.1271,-0.0048,-0.0495,-0.0214,0.0787,"none","dox_075",0.1587
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","no_dox",0.0276
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","dox_0125",0.0401
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","dox_0187",0.0614
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","dox_021",0.0845
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","dox_025",0.0606
"ATG10",1,"+","chr5:82058602-82178490",0.0566,-0.0239,0.0231,0.0213,0.0125,"none","dox_075",0.1172
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","no_dox",0.0232
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","dox_0125",0.0111
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","dox_0187",0.0411
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","dox_021",0.0987
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","dox_025",0.0193
"SLC30A6",0,"+","chr2:32175361-32177477",0.1444,-0.0794,0.0576,0.03,-0.0121,"none","dox_075",0.1637
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","no_dox",0.0285
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","dox_0125",0.024
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","dox_0187",0.1062
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","dox_021",0.0169
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","dox_025",0.0858
"BCL2L11",1,"+","chr2:111121188-111150044",0.0327,0.0689,-0.0893,0.0822,-0.0045,"none","dox_075",0.1185
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","no_dox",0.0452
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","dox_0125",0.0664
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","dox_0187",0.0579
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","dox_021",0.0196
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","dox_025",0.0341
"RGPD3",1,"-","chr2:106439032-106441293",0.1206,0.0145,-0.0383,-0.0085,0.0212,"none","dox_075",0.1547
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","no_dox",0.0172
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","dox_0125",0.062
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","dox_0187",0.0766
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","dox_021",0.0958
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","dox_025",0.0911
"FBXO36",0,"+","chr2:229932886-229976241",0.0633,-0.0047,0.0192,0.0146,0.0448,"none","dox_075",0.1544
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","no_dox",0.0499
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","dox_0125",0.0728
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","dox_0187",0.0942
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","dox_021",0.0905
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","dox_025",0.1136
"KCTD15",1,"+","chr19:33796988-33798263",0.0892,0.0231,-0.00370000000000001,0.0214,0.0229,"none","dox_075",0.2028
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","no_dox",3e-04
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","dox_0125",3e-04
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","dox_0187",0.0042
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","dox_021",0.0205
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","dox_025",0.1117
"KCTD15",1,"+","chr19:33798766-33800138",0.2806,0.0912,0.0163,0.0039,0,"none","dox_075",0.3923
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","no_dox",5e-04
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","dox_0125",0.0335
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","dox_0187",0.0739
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","dox_021",0.0572
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","dox_025",0.0841
"KCTD15",1,"+","chr19:33798390-33798668",0.0969,0.0269,-0.0167,0.0404,0.033,"none","dox_075",0.181
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","no_dox",0.0355
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","dox_0125",0.0876
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","dox_0187",0.0983
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","dox_021",0.1004
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","dox_025",0.093
"KCTD15",0,"+","chr19:33798390-33798671",0.1572,-0.0074,0.0021,0.0107,0.0521,"none","dox_075",0.2502
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","no_dox",0.0108
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","dox_0125",0.0112
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","dox_0187",0.1634
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","dox_021",0.1241
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","dox_025",0.9462
"KCTD15",1,"+","chr19:33799594-33799593",0.0421999999999999,0.8221,-0.0393,0.1522,0.000399999999999999,"none","dox_075",0.9884
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","no_dox",3e-04
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","dox_0125",3e-04
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","dox_0187",0.013
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","dox_021",0.0231
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","dox_025",0.0336
"KCTD15",1,"+","chr19:33800186-33800428",0.1807,0.0105,0.0101,0.0127,0,"none","dox_075",0.2143
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","no_dox",3e-04
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","dox_0125",3e-04
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","dox_0187",0.0246
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","dox_021",0.0408
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","dox_025",0.088
"KCTD15",1,"+","chr19:33800189-33800427",0.0533,0.0472,0.0162,0.0243,0,"none","dox_075",0.1413
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","no_dox",0.0401
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","dox_0125",0.0315
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","dox_0187",0.052
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","dox_021",0.0448
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","dox_025",0.0673
"KCTD15",1,"+","chr19:33812038-33812790",0.0722,0.0225,-0.0072,0.0205,-0.0086,"none","dox_075",0.1395
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","no_dox",0.0305
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","dox_0125",0.0494
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","dox_0187",0.1291
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","dox_021",0.1371
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","dox_025",0.0924
"CC2D1B",0,"-","chr1:52357916-52358331",0.0664,-0.0447,0.00800000000000001,0.0797,0.0189,"none","dox_075",0.1588
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","no_dox",0.0409
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","dox_0125",0.0866
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","dox_0187",0.1457
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","dox_021",0.186
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","dox_025",0.114
"NEIL2",1,"+","chr8:11771590-11779598",0.0457,-0.072,0.0403,0.0591,0.0457,"none","dox_075",0.1597
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","no_dox",0.0058
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","dox_0125",0.0032
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","dox_0187",0.0148
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","dox_021",0.0115
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","dox_025",0.0214
"ELOC",0,"-","chr8:73959818-73970579",0.8651,0.0099,-0.0033,0.0116,-0.0026,"late","dox_075",0.8865
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","no_dox",0.0022
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","dox_0125",0.0021
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","dox_0187",0.0198
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","dox_021",0.0258
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","dox_025",0.0016
"ELOC",0,"-","chr8:73964625-73970579",0.1119,-0.0242,0.006,0.0177,-1e-04,"none","dox_075",0.1135
"C21orf91",0,"-","chr21:17793581-17796582",0.146,-0.0496,0.0209,-0.0044,0.0378,"none","no_dox",0.0335
"C21orf91",0,"-","chr21:17793581-17796582",0.146,-0.0496,0.0209,-0.0044,0.0378,"none","dox_0125",0.0713
"C21orf91",0,"-","chr21:17793581-17796582",0.146,-0.0496,0.0209,-0.0044,0.0378,"none","dox_0187",0.0669
"C21orf91",0,"-","chr21:17793581-17796582",0.146,-0.0496,0.0209,-0.0044,0.0378,"none","dox_021",0.0878
