#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000537707.1	228	0.43171	6.06951904297	1	0.999766	coding
ENST00000537094.1	145	0.46242	5.88214111328	1	0.963653	coding
ENST00000543501.1	42	0.40287	7.81219482422	1	0.0163393	noncoding
ENST00000545184.1	38	0.36608	7.95391845703	1	0.0102507	noncoding
ENST00000534929.1	38	0.34835	7.95391845703	1	0.00943429	noncoding
ENST00000544553.2	26	0.42324	4.35198974609	1	0.0179466	noncoding
ENST00000663760.2	37	0.39695	4.58123779297	1	0.0250614	noncoding
ENST00000652899.1	50	0.37902	12.0042114258	1	0.0303431	noncoding
ENST00000538355.1	50	0.38991	12.0042114258	1	0.0330279	noncoding
ENST00000538846.1	132	0.30818	11.1438598633	1	0.195577	noncoding
ENST00000422670.7	394	0.4102	8.91436767578	1	1	coding
ENST00000538767.1	311	0.31114	11.450378418	1	0.951059	coding
ENST00000453423.5	131	0.38476	11.1438598633	1	0.50623	coding
ENST00000696753.1	420	0.41485	9.06280517578	1	1	coding
ENST00000539216.1	394	0.43179	8.91436767578	1	1	coding
ENST00000536690.1	280	0.41504	9.25848388672	1	0.999873	coding
ENST00000406310.6	507	0.42883	7.90667724609	1	1	coding
ENST00000677967.1	423	0.42883	6.01092529297	1	1	coding
ENST00000000442.11	424	0.42883	6.01092529297	1	1	coding
ENST00000539594.5	162	0.40873	5.03875732422	-1	0.121334	noncoding
ENST00000405666.5	424	0.42988	6.01092529297	1	1	coding
ENST00000468670.2	108	0.34119	5.10797119141	-1	0.0579714	noncoding
ENST00000467987.1	188	0.41608	10.7191772461	-1	0.265816	noncoding
ENST00000535750.5	82	0.44066	4.43267822266	1	0.470671	noncoding
ENST00000544844.6	126	0.46775	5.21099853516	1	0.913319	coding
ENST00000308774.6	121	0.46435	5.06390380859	1	0.892474	coding
ENST00000539854.1	107	0.38871	7.89410400391	1	0.348892	noncoding
ENST00000418259.5	1683	0.45865	5.71478271484	1	1	coding
ENST00000377264.8	1939	0.45865	5.56964111328	1	1	coding
ENST00000421419.3	332	0.38846	10.7750854492	1	0.999849	coding
ENST00000472525.1	33	0.34304	8.65667724609	1	0.00861439	noncoding
ENST00000461701.5	122	0.35132	10.4603881836	1	0.309043	noncoding
ENST00000530451.1	147	0.41839	9.63018798828	1	0.876471	coding
ENST00000377190.8	618	0.43705	6.47235107422	1	1	coding
ENST00000294256.12	617	0.43381	6.47235107422	1	1	coding
ENST00000449943.5	286	0.33243	8.53973388672	1	0.997982	coding
ENST00000526060.5	617	0.42935	6.47235107422	1	1	coding
ENST00000534338.1	140	0.33895	9.06878662109	1	0.474523	noncoding
ENST00000527174.5	289	0.41809	9.31634521484	1	0.999927	coding
ENST00000534028.5	265	0.42169	9.19989013672	1	0.999788	coding
ENST00000398802.6	289	0.41747	9.31634521484	1	0.999925	coding
ENST00000294187.10	247	0.42579	9.56219482422	1	0.99942	coding
ENST00000531791.1	188	0.31574	8.27056884766	1	0.833928	coding
ENST00000526432.5	227	0.40074	9.19964599609	1	0.996682	coding
ENST00000533629.5	109	0.41236	9.38177490234	1	0.465555	noncoding
ENST00000530936.1	118	0.3946	8.53863525391	-1	0.101598	noncoding
ENST00000524438.5	48	0.32449	4.72100830078	1	0.0274883	noncoding
ENST00000525944.1	43	0.34516	9.52288818359	-1	0.124937	noncoding
ENST00000529431.1	27	0.44923	4.72113037109	1	0.016557	noncoding
ENST00000687132.1	98	0.34574	10.8229370117	1	0.13799	noncoding
ENST00000685861.1	98	0.34574	10.8229370117	1	0.13799	noncoding
ENST00000501122.2	138	0.28466	9.66729736328	1	0.219918	noncoding
ENST00000670617.1	98	0.34982	10.8229370117	1	0.144761	noncoding
ENST00000646243.1	98	0.34982	10.8229370117	1	0.144761	noncoding
ENST00000645023.1	98	0.35447	10.8229370117	1	0.153038	noncoding
ENST00000642367.1	72	0.36051	9.21258544922	-1	0.111401	noncoding
ENST00000616315.2	34	0.3332	9.30352783203	1	0.0107277	noncoding
ENST00000533237.5	670	0.46719	5.60235595703	-1	0.999424	coding
ENST00000309295.9	1524	0.434	4.79547119141	1	1	coding
ENST00000634639.1	467	0.43793	6.24310302734	-1	0.950944	coding
ENST00000526990.1	670	0.43025	4.36053466797	1	1	coding
ENST00000533465.1	123	0.41636	12.1426391602	1	0.459887	noncoding
ENST00000529596.1	92	0.39079	8.66510009766	1	0.194428	noncoding
ENST00000533364.1	129	0.44308	5.97332763672	1	0.890346	coding
ENST00000532507.5	264	0.28876	8.56573486328	1	0.968309	coding
ENST00000309100.8	848	0.37894	8.39715576172	1	1	coding
ENST00000534432.1	73	0.39517	8.33856201172	1	0.0834894	noncoding
ENST00000524856.1	346	0.31099	6.19537353516	1	0.999975	coding
ENST00000526293.1	111	0.44395	4.79827880859	-1	0.0725456	noncoding
ENST00000529839.1	96	0.45675	6.04730224609	-1	0.0491617	noncoding
ENST00000534110.1	93	0.46517	10.2601928711	1	0.549831	coding
ENST00000527304.1	273	0.32104	5.78485107422	1	0.999607	coding
ENST00000691526.1	32	0.38131	7.99884033203	1	0.00825647	noncoding
ENST00000648185.2	116	0.322	6.68890380859	1	0.294569	noncoding
ENST00000654110.1	116	0.35121	6.68890380859	1	0.385739	noncoding
ENST00000654031.1	119	0.31193	7.72650146484	1	0.231714	noncoding
ENST00000685480.1	132	0.33348	8.35015869141	1	0.394475	noncoding
ENST00000690559.1	129	0.34687	7.53411865234	1	0.468069	noncoding
ENST00000646597.1	101	0.39132	8.55230712891	1	0.280635	noncoding
ENST00000308418.10	165	0.33301	4.95074462891	1	0.952832	coding
ENST00000528220.2	161	0.28121	10.0422973633	1	0.315254	noncoding
ENST00000644142.1	165	0.37887	4.95074462891	1	0.982651	coding
ENST00000533698.5	82	0.38162	4.54119873047	1	0.291313	noncoding
ENST00000527610.1	248	0.40814	5.99969482422	1	0.999894	coding
ENST00000530192.1	174	0.41283	5.28985595703	1	0.993798	coding
ENST00000533298.5	159	0.31374	9.29632568359	1	0.510973	coding
ENST00000531503.5	54	0.34636	11.2509155273	1	0.0333154	noncoding
ENST00000531795.1	41	0.2876	9.49346923828	-1	0.179105	noncoding
ENST00000526972.5	145	0.3655	8.90447998047	1	0.672038	coding
ENST00000308342.7	404	0.46866	6.63128662109	1	1	coding
ENST00000534387.5	33	0.3225	6.22113037109	-1	0.0454349	noncoding
ENST00000524729.1	101	0.41101	8.55145263672	1	0.351318	noncoding
ENST00000530101.5	278	0.37696	6.03350830078	1	0.999953	coding
ENST00000533236.1	159	0.40694	9.29632568359	1	0.913085	coding
ENST00000308110.9	552	0.44533	9.78265380859	1	1	coding
ENST00000525768.5	135	0.3795	10.2420043945	-1	0.176951	noncoding
ENST00000524647.5	350	0.42707	8.34112548828	1	0.999999	coding
ENST00000529374.5	371	0.45097	9.43304443359	-1	0.73923	coding
ENST00000531905.1	179	0.28337	7.74591064453	1	0.688101	coding
ENST00000530928.5	109	0.39187	9.26531982422	1	0.37005	noncoding
ENST00000525147.5	29	0.39883	10.4104614258	1	0.0158807	noncoding
ENST00000529786.1	84	0.41482	8.88433837891	-1	0.0791864	noncoding
ENST00000530282.1	88	0.31738	9.25482177734	1	0.0745132	noncoding
ENST00000533519.1	73	0.39475	8.95672607422	1	0.088636	noncoding
ENST00000529742.1	52	0.37449	8.76727294922	1	0.0254344	noncoding
ENST00000527277.5	47	0.39826	8.25213623047	1	0.0220411	noncoding
ENST00000307998.11	444	0.33198	4.79156494141	1	1	coding
ENST00000531972.5	444	0.33198	4.79156494141	1	1	coding
ENST00000526628.5	215	0.32665	6.04840087891	1	0.990912	coding
ENST00000528176.5	437	0.35234	4.84710693359	1	1	coding
ENST00000528409.1	156	0.37141	9.65545654297	1	0.772873	coding
ENST00000530806.5	76	0.44581	4.99298095703	-1	0.0380271	noncoding
ENST00000525392.1	64	0.37381	11.4371948242	1	0.055069	noncoding
ENST00000532084.5	104	0.41578	11.3666381836	1	0.367934	noncoding
ENST00000531005.5	172	0.32933	8.29095458984	1	0.781492	coding
ENST00000527969.1	108	0.33065	6.48175048828	1	0.251263	noncoding
ENST00000533347.5	217	0.33418	5.15911865234	-1	0.209384	noncoding
ENST00000526624.5	202	0.31647	4.46539306641	-1	0.18706	noncoding
ENST00000527378.1	183	0.40319	4.37091064453	-1	0.17587	noncoding
ENST00000529870.1	111	0.30359	4.83624267578	1	0.457493	noncoding
ENST00000618547.4	407	0.39262	6.69769287109	1	1	coding
ENST00000349459.10	446	0.38031	8.28009033203	1	1	coding
ENST00000320740.12	470	0.38695	7.23516845703	1	1	coding
ENST00000524466.5	332	0.4145	6.59649658203	1	0.999999	coding
ENST00000526296.5	255	0.4004	8.23699951172	-1	0.300093	noncoding
ENST00000528752.1	257	0.38828	7.54034423828	1	0.999612	coding
ENST00000534073.5	203	0.4508	9.35430908203	1	0.997342	coding
ENST00000526986.5	262	0.36232	9.10784912109	1	0.997534	coding
ENST00000310442.5	285	0.34884	9.00677490234	1	0.998531	coding
ENST00000525925.1	301	0.40844	9.62164306641	-1	0.417172	noncoding
ENST00000355527.8	476	0.38854	8.95245361328	1	1	coding
ENST00000407721.6	476	0.38854	8.95245361328	1	1	coding
ENST00000690257.1	444	0.38546	9.14630126953	1	1	coding
ENST00000525137.1	238	0.40164	9.62188720703	1	0.997703	coding
ENST00000682880.1	367	0.4014	8.83233642578	1	0.999998	coding
ENST00000531364.5	105	0.42517	8.66058349609	-1	0.0880945	noncoding
ENST00000534634.5	164	0.39892	10.0401000977	1	0.901244	coding
ENST00000319023.7	707	0.4183	6.02142333984	1	1	coding
ENST00000528509.5	295	0.35778	6.07318115234	1	0.999962	coding
ENST00000524949.5	137	0.43016	9.27020263672	1	0.850545	coding
ENST00000533769.5	143	0.43905	8.89617919922	1	0.90806	coding
ENST00000527538.5	130	0.40637	5.41693115234	1	0.881521	coding
ENST00000525245.1	119	0.32503	9.96075439453	1	0.214004	noncoding
ENST00000525200.5	447	0.37626	6.03704833984	1	1	coding
ENST00000530534.1	103	0.30582	5.19403076172	1	0.300441	noncoding
ENST00000527852.6	169	0.43071	4.72796630859	-1	0.170416	noncoding
ENST00000530055.5	336	0.40325	7.52716064453	1	0.999998	coding
ENST00000531236.1	220	0.3464	6.42279052734	1	0.99469	coding
ENST00000530831.1	126	0.30384	6.67816162109	1	0.353475	noncoding
ENST00000525593.5	98	0.37191	8.88360595703	1	0.197439	noncoding
ENST00000528211.1	35	0.35421	5.42608642578	1	0.0102937	noncoding
ENST00000624637.1	88	0.30248	9.41522216797	1	0.0670047	noncoding
ENST00000294053.9	708	0.37722	9.13006591797	1	1	coding
ENST00000538039.6	678	0.37722	9.13018798828	1	1	coding
ENST00000340729.9	649	0.44116	9.02374267578	1	1	coding
ENST00000538021.5	316	0.4558	7.15093994141	1	0.999999	coding
ENST00000544382.5	252	0.45343	7.10833740234	-1	0.384516	noncoding
ENST00000542555.3	171	0.33858	10.8026733398	1	0.631995	coding
ENST00000537351.5	97	0.45531	9.85589599609	-1	0.129281	noncoding
ENST00000543304.5	292	0.47542	6.66558837891	1	0.999997	coding
ENST00000334805.11	292	0.42298	6.66558837891	1	0.999992	coding
ENST00000538437.5	101	0.36529	7.66668701172	1	0.2155	noncoding
ENST00000543089.1	81	0.43498	5.22784423828	1	0.317819	noncoding
ENST00000545082.5	263	0.46562	6.10845947266	1	0.999984	coding
ENST00000537947.5	252	0.45548	9.03802490234	-1	0.417515	noncoding
ENST00000536728.5	148	0.46895	5.89691162109	-1	0.121329	noncoding
ENST00000400925.2	46	0.40092	4.32464599609	1	0.0547669	noncoding
ENST00000336083.8	209	0.36624	5.41912841797	1	0.997636	coding
ENST00000310653.10	209	0.37029	5.41912841797	1	0.997893	coding
ENST00000541973.5	176	0.42468	4.93133544922	1	0.996706	coding
ENST00000530257.5	158	0.46816	9.03643798828	1	0.97772	coding
ENST00000526361.1	88	0.42869	8.96221923828	1	0.26675	noncoding
ENST00000532972.5	258	0.47303	8.95367431641	1	0.999946	coding
ENST00000263672.11	227	0.30707	8.68646240234	1	0.935148	coding
ENST00000527290.1	70	0.38077	9.09881591797	1	0.0669146	noncoding
ENST00000528265.1	35	0.37256	4.74920654297	1	0.015781	noncoding
ENST00000526883.1	59	0.4521	5.99188232422	-1	0.0261638	noncoding
ENST00000260045.8	762	0.47326	5.58111572266	1	1	coding
ENST00000683600.1	587	0.46345	5.38189697266	1	1	coding
ENST00000528993.5	80	0.4248	8.62628173828	1	0.172702	noncoding
ENST00000531878.1	43	0.40859	4.40655517578	1	0.046479	noncoding
ENST00000679754.1	275	0.36624	8.98626708984	1	0.998958	coding
ENST00000534206.5	205	0.33658	9.21759033203	-1	0.191902	noncoding
ENST00000679866.1	167	0.3477	7.63665771484	-1	0.145773	noncoding
ENST00000680842.1	167	0.35155	7.63665771484	-1	0.143673	noncoding
ENST00000681257.1	180	0.33446	5.26251220703	1	0.974427	coding
ENST00000681354.1	167	0.3272	7.63665771484	-1	0.158667	noncoding
ENST00000532485.6	268	0.28334	8.87396240234	1	0.955647	coding
ENST00000681375.1	226	0.33105	9.43707275391	1	0.951847	coding
ENST00000531461.5	173	0.44469	9.68255615234	1	0.982299	coding
ENST00000681411.1	201	0.34691	5.56451416016	1	0.992614	coding
ENST00000681251.1	167	0.35111	7.63665771484	-1	0.143906	noncoding
ENST00000531352.5	226	0.35155	9.43707275391	1	0.977108	coding
ENST00000278544.9	173	0.35111	9.68255615234	1	0.805066	coding
ENST00000679813.1	54	0.31204	8.63262939453	1	0.0192779	noncoding
ENST00000531028.2	641	0.4368	7.57293701172	1	1	coding
ENST00000648180.1	641	0.41315	7.57293701172	1	1	coding
ENST00000456580.6	681	0.46203	8.17877197266	1	1	coding
ENST00000648752.1	398	0.45119	9.24456787109	1	1	coding
ENST00000527129.1	203	0.41333	9.09710693359	1	0.992558	coding
ENST00000308488.11	1442	0.3948	4.93963623047	1	1	coding
ENST00000480887.5	1190	0.46106	4.99591064453	1	1	coding
ENST00000526324.5	750	0.44623	5.16534423828	-1	0.999854	coding
ENST00000531768.1	94	0.45667	7.60321044922	1	0.404846	noncoding
ENST00000532556.1	29	0.40499	12.3286743164	1	0.0150577	noncoding
ENST00000528095.5	693	0.46304	4.82696533203	-1	0.999802	coding
ENST00000440064.2	194	0.45273	4.57818603516	-1	0.306961	noncoding
ENST00000530604.1	64	0.45124	3.93951416016	1	0.278338	noncoding
ENST00000533486.5	204	0.27517	4.91156005859	1	0.987233	coding
ENST00000527633.6	204	0.30387	4.91156005859	1	0.990864	coding
ENST00000534141.5	165	0.33105	9.29791259766	1	0.661959	coding
ENST00000533014.5	59	0.42323	4.76678466797	1	0.114241	noncoding
ENST00000531021.5	168	0.47235	4.76947021484	-1	0.225226	noncoding
ENST00000533276.6	59	0.44605	7.88458251953	-1	0.0372846	noncoding
ENST00000602381.2	73	0.36612	6.51800537109	1	0.0688989	noncoding
ENST00000665524.1	54	0.34787	10.9313354492	1	0.0335397	noncoding
ENST00000624533.1	107	0.31512	9.64605712891	1	0.136065	noncoding
ENST00000528524.5	28	0.32607	7.95416259766	1	0.00573703	noncoding
ENST00000530825.5	16	0.38495	9.98443603516	1	0.00713046	noncoding
ENST00000529031.5	21	0.36423	8.51507568359	1	0.00496395	noncoding
ENST00000529811.5	21	0.34956	8.51507568359	1	0.00482924	noncoding
ENST00000529607.1	21	0.30961	8.51507568359	1	0.00518361	noncoding
ENST00000500634.2	28	0.31126	7.95416259766	1	0.00595442	noncoding
ENST00000528083.1	28	0.343	7.95416259766	1	0.00574996	noncoding
ENST00000393346.8	653	0.44129	7.70220947266	1	1	coding
ENST00000532317.5	611	0.45909	8.87823486328	1	1	coding
ENST00000526033.5	646	0.45909	8.16497802734	1	1	coding
ENST00000529760.5	238	0.44273	6.38372802734	1	0.999874	coding
ENST00000532603.5	43	0.46283	7.69989013672	1	0.0291278	noncoding
ENST00000356360.9	633	0.44651	7.70782470703	1	1	coding
ENST00000529016.5	180	0.43296	5.10919189453	1	0.997395	coding
ENST00000530542.1	231	0.41856	4.95013427734	-1	0.337598	noncoding
ENST00000534412.5	239	0.42785	6.92376708984	-1	0.299146	noncoding
ENST00000528256.1	148	0.48407	9.51702880859	-1	0.207795	noncoding
ENST00000227266.10	464	0.44634	6.53411865234	1	1	coding
ENST00000678506.1	451	0.4413	6.35711669922	1	1	coding
ENST00000678915.1	420	0.44111	6.53326416016	1	1	coding
ENST00000524463.6	138	0.29374	5.41339111328	1	0.676607	coding
ENST00000528020.2	34	0.38963	6.49066162109	1	0.00929852	noncoding
ENST00000529974.2	142	0.38897	5.81146240234	1	0.899607	coding
ENST00000677976.1	118	0.43493	4.82952880859	1	0.881187	coding
ENST00000677796.1	49	0.34013	7.80377197266	1	0.0151723	noncoding
ENST00000393301.5	166	0.38428	4.79949951172	1	0.987347	coding
ENST00000677468.1	61	0.30627	4.55633544922	1	0.0641908	noncoding
ENST00000677106.1	138	0.39517	5.41339111328	1	0.910833	coding
ENST00000527493.5	284	0.44077	8.63995361328	1	0.999973	coding
ENST00000534061.6	741	0.44254	8.55975341797	1	1	coding
ENST00000524501.1	264	0.35567	5.99200439453	1	0.999775	coding
ENST00000321955.8	708	0.46048	8.44683837891	1	1	coding
ENST00000532691.1	61	0.23537	5.28594970703	1	0.172393	noncoding
ENST00000534911.1	126	0.43213	5.22161865234	1	0.903273	coding
ENST00000544612.6	240	0.4007	4.99713134766	1	0.999916	coding
ENST00000544514.1	87	0.46376	4.41754150391	1	0.552311	coding
ENST00000544253.1	126	0.36534	5.22161865234	1	0.75787	coding
ENST00000302755.4	240	0.39422	4.99713134766	1	0.999899	coding
ENST00000539883.1	57	0.44241	9.80023193359	1	0.0896982	noncoding
ENST00000538535.1	52	0.33257	5.96527099609	1	0.0205466	noncoding
ENST00000335080.6	524	0.34364	9.28265380859	1	1	coding
ENST00000536741.1	524	0.37986	9.28265380859	1	1	coding
ENST00000610872.1	524	0.37967	9.28265380859	1	1	coding
ENST00000527177.5	82	0.39087	5.99615478516	-1	0.0365391	noncoding
ENST00000393125.6	434	0.40528	7.65643310547	1	1	coding
ENST00000531986.5	82	0.37229	5.99615478516	-1	0.0399327	noncoding
ENST00000282499.10	903	0.41331	8.32476806641	1	1	coding
ENST00000527669.1	85	0.28165	6.70184326172	1	0.077003	noncoding
ENST00000525032.1	245	0.37806	5.51617431641	1	0.999799	coding
ENST00000428631.6	434	0.39035	7.65643310547	1	1	coding
ENST00000525187.5	885	0.48255	8.04693603516	1	1	coding
ENST00000530497.1	903	0.43737	8.32476806641	1	1	coding
ENST00000531837.2	613	0.38033	5.17828369141	1	1	coding
ENST00000526793.5	613	0.38498	5.17828369141	1	1	coding
ENST00000532662.1	33	0.42558	4.86102294922	-1	0.0159502	noncoding
ENST00000531482.2	92	0.37586	5.83660888672	1	0.247583	noncoding
ENST00000528483.1	89	0.32679	6.04351806641	1	0.125256	noncoding
ENST00000526805.1	26	0.4209	8.84149169922	1	0.0100253	noncoding
ENST00000500537.2	71	0.37023	8.52374267578	1	0.0584119	noncoding
ENST00000532002.2	71	0.36858	8.52374267578	1	0.0574237	noncoding
ENST00000654875.1	71	0.34396	8.52374267578	1	0.045496	noncoding
ENST00000689644.1	65	0.38052	9.89056396484	1	0.0599997	noncoding
ENST00000649580.1	112	0.28068	8.52996826172	1	0.125751	noncoding
ENST00000688366.1	87	0.29071	6.15692138672	1	0.10073	noncoding
ENST00000618857.1	87	0.37475	6.15692138672	1	0.172937	noncoding
ENST00000334418.6	333	0.4454	8.48199462891	1	0.999999	coding
ENST00000526463.5	149	0.40482	9.34625244141	1	0.855021	coding
ENST00000532132.5	195	0.3965	9.35723876953	1	0.979389	coding
ENST00000534656.2	129	0.4332	9.04132080078	1	0.797361	coding
ENST00000528088.1	121	0.30202	9.64068603516	1	0.17552	noncoding
ENST00000583842.1	103	0.46599	4.06854248047	1	0.827788	coding
ENST00000527356.1	105	0.36178	4.58941650391	1	0.557351	coding
ENST00000533787.1	72	0.36118	10.8060913086	1	0.0690746	noncoding
ENST00000617285.5	1000	0.45939	5.15802001953	1	1	coding
ENST00000530473.6	1000	0.45962	5.15802001953	1	1	coding
ENST00000534233.6	1000	0.45939	5.15802001953	1	1	coding
ENST00000614711.5	1000	0.45939	5.15802001953	1	1	coding
ENST00000694932.1	1001	0.45939	5.15802001953	1	1	coding
ENST00000694935.1	1001	0.47649	5.15802001953	1	1	coding
ENST00000532519.7	947	0.48233	5.34442138672	1	1	coding
ENST00000652093.1	1001	0.46214	5.15802001953	1	1	coding
ENST00000526354.2	63	0.37531	10.0123901367	1	0.0531854	noncoding
ENST00000668377.1	119	0.37258	7.60479736328	-1	0.0874878	noncoding
ENST00000659432.1	149	0.26994	6.86956787109	1	0.508966	coding
ENST00000669703.1	149	0.30317	6.86956787109	1	0.588898	coding
ENST00000498979.7	190	0.31725	10.055480957	1	0.719107	coding
ENST00000577297.5	143	0.33567	9.49493408203	1	0.467877	noncoding
ENST00000656292.1	83	0.36406	10.7827758789	1	0.104777	noncoding
ENST00000664208.1	142	0.3256	5.89434814453	1	0.717814	coding
ENST00000656105.1	113	0.38491	6.47320556641	1	0.5	coding
ENST00000660630.1	149	0.26994	6.86956787109	1	0.508966	coding
ENST00000500970.5	101	0.34584	8.53729248047	1	0.161569	noncoding
ENST00000578923.1	92	0.40761	9.25982666016	1	0.246624	noncoding
ENST00000530002.1	124	0.36695	10.1270141602	1	0.408742	noncoding
ENST00000670603.1	133	0.39599	10.1036987305	1	0.656044	coding
ENST00000227135.7	152	0.37203	4.76397705078	1	0.960881	coding
ENST00000529498.1	92	0.36395	9.57537841797	1	0.144751	noncoding
ENST00000524614.1	59	0.44142	5.00457763672	-1	0.0272766	noncoding
ENST00000310343.13	2088	0.43537	6.27056884766	1	1	coding
ENST00000524655.5	947	0.34284	6.71954345703	1	1	coding
ENST00000527272.1	1739	0.47897	6.38616943359	1	1	coding
ENST00000533509.1	297	0.47437	8.68878173828	1	0.999995	coding
ENST00000525234.1	178	0.39554	6.19708251953	-1	0.133408	noncoding
ENST00000406454.8	2210	0.45196	6.46185302734	1	1	coding
ENST00000327702.12	2174	0.44838	6.54327392578	1	1	coding
ENST00000347598.9	2187	0.42583	6.26995849609	1	1	coding
ENST00000399641.6	2139	0.44838	6.42803955078	1	1	coding
ENST00000399655.6	2139	0.44838	6.47283935547	1	1	coding
ENST00000335762.10	2164	0.44905	6.59307861328	1	1	coding
