# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox0075.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox0075.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox0075": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox0075_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
DOK1	ENSG00000115325.14	ENSG00000115325.14:t:74555132-74555453	0.0461;-0.1546;0.0643;0.0106;0.0005	2.064e-01;6.800e-01;2.792e-01;3.806e-02;5.757e-05	2.252e-01;2.580e-02;1.718e-01;5.192e-01;9.797e-01	0.0947;0.8063;0.0434;0.0542;0.0019	0.1636;0.6127;0.1263;0.0804;0.0109	t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.1o2|2e2.2o2	5	3	0;0;0;0;0	chr2	+	74549172-74555154;74554814-74555154;74554859-74555154;74554814-74555156;74554859-74555156	74549026-74549172;74554720-74554859;74555132-74555453		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A74555453-74549026
FANCL	ENSG00000115392.12	ENSG00000115392.12:s:58221942-58222042	0.1313;0.0061;-0.1664	6.864e-01;1.795e-03;8.611e-01	3.374e-02;8.052e-01;8.430e-03	0.0204;0.0094;0.9708	0.1604;0.0406;0.7919	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr2	-	58217434-58221942;58213706-58221942;58204226-58221942	na-58217434;58204130-58204226;58213505-58213706;58221942-58222042		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A58222042-58204130
GLS	ENSG00000115419.13	ENSG00000115419.13:t:190962830-190965552	0.0175;-0.1214;0.0720;0.0004	5.715e-02;6.243e-01;3.543e-01;3.351e-04	4.772e-01;4.415e-02;1.225e-01;9.810e-01	0.0201;0.1633;0.8171;0.0025	0.0641;0.0076;0.9216;0.0076	t|1e1.1o1|1e2.1o1|1e3.1o1|2e4.1o1	4	5	1;0;0;1	chr2	+	190953626-190962830;190954660-190962830;190954818-190962830;190960067-190963019	na-190960067;190953565-190953626;190954584-190954660;190954755-190954818;190962830-190965552		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A190965552-190953565
EHBP1	ENSG00000115504.15	ENSG00000115504.15:s:62948260-62948316	0.0000;0.1193;-0.1193	7.109e-21;6.289e-01;6.297e-01	1.000e+00;4.397e-02;4.374e-02	0.0010;0.0613;0.9377	0.0012;0.1854;0.8134	s|1e1.1o1|1e2.1o1|i	3	3	0;0;0	chr2	+	62948316-62949094;62948316-62955517;62948317-62948932	62948260-62948316;62948933-62949162;62955517-62956117	62948317-62948932	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A62956117-62948260
ZNF142	ENSG00000115568.16	ENSG00000115568.16:s:218658980-218659130	0.1393;-0.0398;-0.0266;-0.0026	8.061e-01;5.815e-02;2.448e-02;1.031e-04	1.041e-02;4.102e-01;5.164e-01;9.057e-01	0.8231;0.0794;0.0620;0.0292	0.9797;0.0156;0.0023;0.0023	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;1	chr2	-	218658876-218658980;218658801-218658980;218656463-218658980;218650526-218658980	218650359-218650526;218656150-218656463;218658701-218658876;218658980-218659130		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A218659130-218650359
ZNF142	ENSG00000115568.16	ENSG00000115568.16:s:218659369-218659655	-0.1066;0.0384;0.0410	4.977e-01;1.297e-01;1.939e-01	6.422e-02;3.099e-01;2.307e-01	0.8778;0.0036;0.1073	0.7231;0.0821;0.1862	s|1e1.1o3|1e1.2o3|1e1.3o3	3	2	0;1;0	chr2	-	218659130-218659369;218659122-218659369;218659035-218659369	218658980-218659130;218659369-218659655		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A218659655-218658980
STK16	ENSG00000115661.14	ENSG00000115661.14:s:219245892-219246424	-0.0405;0.1461;-0.0272;-0.0345;0.0000	7.466e-02;7.245e-01;4.871e-02;9.356e-02;1.072e-08	3.836e-01;2.378e-02;4.588e-01;3.615e-01;9.995e-01	0.0790;0.7860;0.0688;0.0559;0.0013	0.0156;0.9357;0.0325;0.0106;0.0055	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1	5	4	0;0;1;0;0	chr2	+	219246085-219246522;219246085-219246657;219246085-219246718;219246085-219247113;219246085-219247415	219245892-219246424;219246522-219246967;219247113-219247246;219247415-219247631		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A219247631-219245892
HDLBP	ENSG00000115677.18	ENSG00000115677.18:s:241243549-241243688	0.1141;-0.0000;-0.1153	5.971e-01;3.218e-08;6.056e-01	4.839e-02;9.998e-01;4.629e-02	0.0171;0.0028;0.9805	0.1429;0.0025;0.8546	s|1e1.1o1|2e2.1o1|i	3	3	1;0;1	chr2	-	241243548-241243607;241242678-241243549;241242791-241243548	na-241243548;241242460-241242790;241243549-241243688	241242791-241243548	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A241243688-241242460
BIRC6	ENSG00000115760.14	ENSG00000115760.14:s:32433644-32433804	-0.1221;0.1098;0.0008;-0.0001	6.697e-01;5.217e-01;1.176e-01;1.707e-06	3.350e-02;6.098e-02;3.346e-01;9.760e-01	0.1972;0.3034;0.4644;0.0236	0.0744;0.4322;0.4828;0.0175	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	1;0;0;1	chr2	+	32433804-32435454;32433804-32435496;32433804-32436053;32433804-32439508	32433644-32433804;32435454-32435585;32436053-32436184;32439508-32439686		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A32439686-32433644
PRKD3	ENSG00000115825.11	ENSG00000115825.11:t:37317787-37317899	0.1146;-0.1133;0.0001	5.876e-01;5.763e-01;3.166e-05	5.314e-02;5.669e-02;9.936e-01	0.8537;0.1427;0.0036	0.9878;0.0061;0.0061	t|1e1.1o1|1e2.1o1|i	3	3	1;1;1	chr2	-	37317899-37324681;37317899-37324198;37317900-37324197	37317787-37317899;37324198-37324370;37324681-37324833	37317900-37324197	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A37324833-37317787
TIA1	ENSG00000116001.17	ENSG00000116001.17:s:70229190-70229318	0.1682;0.0000;-0.1664	8.878e-01;7.205e-21;8.816e-01	6.380e-03;1.000e+00;6.842e-03	0.6264;0.0025;0.3715	0.7999;0.0007;0.1994	s|1e1.1o1|1e2.1o1|1e3.1o2	3	4	0;1;0	chr2	-	70229091-70229264;70228462-70229264;70227822-70229264	70227735-70227839;70228344-70228462;70228898-70229091;70229190-70229318		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A70229318-70227735
TIA1	ENSG00000116001.17	ENSG00000116001.17:t:70227735-70227839	-0.1660;0.1306;0.0038;0.0000	8.439e-01;6.791e-01;1.923e-05;7.205e-21	9.942e-03;3.338e-02;8.723e-01;1.000e+00	0.4563;0.5394;0.0072;0.0003	0.2794;0.6833;0.0378;0.0007	t|1e1.1o1|1e2.1o1|1e3.1o1|2e2.1o1	4	4	0;0;0;0	chr2	-	70227822-70229264;70227822-70229059;70227822-70228344;70227791-70229059	70227735-70227839;70228344-70228462;70228898-70229091;70229190-70229318		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A70229318-70227735
VAX2	ENSG00000116035.4	ENSG00000116035.4:s:70921098-70921285	-0.0700;0.0010;-0.0208;0.0000;0.0013;0.1158	3.382e-01;6.478e-04;1.035e-01;1.518e-09;1.708e-03;5.720e-01	1.290e-01;9.148e-01;3.601e-01;1.000e+00;7.819e-01;5.258e-02	0.5423;0.0197;0.3277;0.0011;0.0249;0.0788	0.4528;0.0164;0.2932;0.0012;0.0355;0.2058	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;1;0;0;1;1	chr2	+	70921285-70924276;70921285-70926677;70921285-70932767;70921285-70939418;70921285-70943658;70921285-70958046	70921098-70921285;70924276-70924338;70926677-na;70932767-70933446;70939418-70939492;70943658-70943713;70958046-70958144		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A70958144-70921098
ALMS1	ENSG00000116127.20	ENSG00000116127.20:s:73489634-73490158	0.1044;-0.1044	5.266e-01;5.266e-01	7.009e-02;7.009e-02	0.0625;0.9375	0.1750;0.8250	s|1e1.1o1|i	2	2	0;0	chr2	+	73490158-73519775;73490159-73490862	73489634-73490158;73519775-73520016	73490159-73490862	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A73520016-73489634
GPX7	ENSG00000116157.6	ENSG00000116157.6:s:52602371-52602547	0.2467;-0.2467	9.597e-01;9.597e-01	1.284e-03;1.284e-03	0.2567;0.7433	0.5079;0.4921	s|1e1.1o1|1e2.1o1	2	3	1;0	chr1	+	52602547-52604681;52602547-52606684	52602371-52602547;52604681-52604829;52606684-52607408		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A52607408-52602371
GPX7	ENSG00000116157.6	ENSG00000116157.6:t:52604681-52604829	0.1214;-0.1214	5.563e-01;5.563e-01	5.156e-02;5.156e-02	0.8032;0.1968	0.9571;0.0429	t|1e1.1o1|1e2.1o1	2	3	1;1	chr1	+	52602547-52604681;52603595-52604681	na-52603595;52602371-52602547;52604681-52604829		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A52604829-52602371
GPX7	ENSG00000116157.6	ENSG00000116157.6:t:52606684-52607408	-0.1381;-0.0607;0.0068;0.0050;0.1872	6.556e-01;2.638e-01;1.905e-02;2.538e-03;9.493e-01	3.397e-02;1.830e-01;5.924e-01;8.249e-01;5.358e-04	0.7845;0.1367;0.0617;0.0074;0.0134	0.6297;0.0544;0.0681;0.0353;0.2091	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;1;1;1;1	chr1	+	52602547-52606684;52603595-52606684;52604829-52606684;52606180-52606684;52606260-52606684	na-52603595;52602371-52602547;52604681-52604829;52606146-52606260;52606684-52607408		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A52607408-52602371
TMEM59	ENSG00000116209.12	ENSG00000116209.12:t:54047267-54048013	-0.1086;0.0000;-0.0000;0.1221;0.0000;0.0000	5.832e-01;7.205e-21;7.205e-21;6.849e-01;7.205e-21;7.205e-21	4.836e-02;1.000e+00;1.000e+00;1.970e-02;1.000e+00;1.000e+00	0.2985;0.0075;0.0234;0.6645;0.0001;0.0019	0.1887;0.0021;0.0154;0.7915;0.0022;0.0011	t|1e1.1o2|1e1.2o2|1e2.1o3|1e2.2o3|1e2.3o3|1e3.1o1	6	4	0;1;1;0;1;0	chr1	-	54047372-54053356;54047372-54053327;54047372-54053162;54047372-54053000;54047372-54052937;54047372-54048650	54047267-54048013;54048650-54048682;54052937-54053204;54053327-54053504		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A54053504-54047267
WRAP73	ENSG00000116213.16	ENSG00000116213.16:s:3631466-3631657	0.1154;-0.1154	6.106e-01;6.106e-01	4.770e-02;4.770e-02	0.3942;0.6058	0.5333;0.4667	s|1e1.1o1|i	2	2	0;0	chr1	-	3631117-3631466;3631118-3631465	3630767-3631117;3631466-3631657	3631118-3631465	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A3631657-3630767
WRAP73	ENSG00000116213.16	ENSG00000116213.16:s:3635944-3636030	0.1074;-0.0809;-0.0108	5.662e-01;3.319e-01;7.308e-03	4.968e-02;1.528e-01;6.844e-01	0.7664;0.1391;0.0900	0.8871;0.0526;0.0666	s|1e1.1o1|1e2.1o1|i	3	3	0;0;0	chr1	-	3635294-3635944;3635074-3635944;3635451-3635943	3634916-3635074;3635160-3635450;3635944-3636030	3635451-3635943	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A3636030-3634916
ICMT	ENSG00000116237.16	ENSG00000116237.16:t:6233474-6233643	0.1198;-0.1198	6.724e-01;6.724e-01	2.717e-02;2.717e-02	0.7371;0.2629	0.8594;0.1406	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	-	6233643-6234886;6233643-6234405	6233474-6233643;6234405-6234511;6234886-6234974		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A6234974-6233474
MECR	ENSG00000116353.16	ENSG00000116353.16:s:29230731-29230942	0.0001;-0.0000;0.0004;-0.0054;-0.1385;0.1127	1.918e-08;7.205e-21;1.074e-06;1.250e-02;7.079e-01;5.689e-01	9.976e-01;1.000e+00;9.832e-01;6.403e-01;2.830e-02;5.552e-02	0.0008;0.0008;0.0054;0.0826;0.3914;0.5094	0.0134;0.0006;0.0230;0.0762;0.2499;0.6378	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2	6	6	0;0;0;0;0;0	chr1	-	29230406-29230731;29229054-29230731;29223260-29230731;29220921-29230731;29216812-29230731;29216685-29230731	29216588-29216812;29220717-29220921;29223140-29223549;29228881-29229054;29230355-29230406;29230731-29230942		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A29230942-29216588
MECR	ENSG00000116353.16	ENSG00000116353.16:t:29216588-29216812	-0.1027;-0.0000;-0.0793;0.0203;0.1203;0.0305;-0.0000;-0.0000	5.108e-01;7.205e-21;3.169e-01;2.435e-02;6.247e-01;5.941e-02;1.525e-09;7.205e-21	7.137e-02;1.000e+00;1.491e-01;5.344e-01;4.458e-02;4.298e-01;9.999e-01;1.000e+00	0.3413;0.0005;0.1106;0.0406;0.4286;0.0735;0.0048;0.0005	0.2228;0.0004;0.0167;0.0696;0.5657;0.1219;0.0037;0.0004	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|2e1.1o1|2e3.1o3|2e3.2o3|2e3.3o3	8	4	0;0;0;0;0;0;1;0	chr1	-	29216812-29230731;29216812-29228881;29216812-29220838;29216812-29220834;29216685-29230731;29216685-29220838;29216685-29220834;29216685-29220717	29216588-29216812;29220717-29220921;29228881-29229054;29230731-29230942		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A29230942-29216588
S100PBP	ENSG00000116497.18	ENSG00000116497.18:t:32853079-32853166	-0.1012;-0.0000;0.1060;0.0000	5.097e-01;7.665e-09;5.352e-01;2.277e-09	7.160e-02;9.992e-01;6.522e-02;1.000e+00	0.9685;0.0113;0.0215;0.0009	0.8571;0.0018;0.1395;0.0018	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;1;0;0	chr1	+	32830067-32853079;32834061-32853079;32847722-32853079;32852960-32853079	32829964-32830067;32834034-32834061;32847315-32847722;32852749-32852960;32853079-32853166		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A32853166-32829964
DLGAP3	ENSG00000116544.12	ENSG00000116544.12:s:34929069-34929650	0.0049;-0.2850;0.2594	1.050e-02;9.590e-01;9.501e-01	7.877e-01;1.228e-03;1.653e-03	0.0065;0.9797;0.0141	0.0287;0.6667;0.3128	s|1e1.1o1|1e2.1o1|2e2.1o1	3	3	1;0;1	chr1	-	34929068-34929451;34907437-34929451;34907437-34929069	34907355-34907437;34928988-34929068;34929069-34929650		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A34929650-34907355
DLGAP3	ENSG00000116544.12	ENSG00000116544.12:t:34907355-34907437	-0.4791;0.1824;0.2183;0.0013;-0.0000	1.000e+00;8.510e-01;9.422e-01;7.194e-04;2.795e-05	3.016e-07;8.845e-03;1.580e-03;9.405e-01;9.947e-01	0.9772;0.0117;0.0039;0.0039;0.0039	0.4863;0.2308;0.2649;0.0173;0.0032	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1	5	4	0;1;1;1;0	chr1	-	34907437-34929451;34907437-34929069;34907437-34929059;34907437-34928988;34907437-34925374	34907355-34907437;34925374-34925494;34928988-34929068;34929069-34929650		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A34929650-34907355
SFPQ	ENSG00000116560.11	ENSG00000116560.11:t:35177989-35178136	0.1385;-0.0639;0.0000;-0.0531	6.996e-01;2.382e-01;7.109e-21;2.364e-01	3.038e-02;2.080e-01;1.000e+00;2.039e-01	0.3366;0.1330;0.0048;0.5221	0.4913;0.0564;0.0034;0.4543	t|1e1.1o2|1e2.1o1|1e3.1o1|i	4	4	0;0;0;0	chr1	-	35178036-35187001;35178036-35181135;35178036-35178665;35178137-35178664	35177989-35178136;35178665-35180645;35181135-35181606;35186947-35187122	35178137-35178664	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A35187122-35177989
ARHGEF2	ENSG00000116584.20	ENSG00000116584.20:t:155968220-155969300	-0.0079;-0.0000;0.1691;-0.1263;0.0000;0.0000	1.353e-04;7.206e-21;9.369e-01;7.107e-01;7.205e-21;7.205e-21	7.771e-01;1.000e+00;1.322e-03;1.719e-02;1.000e+00;1.000e+00	0.0443;0.0158;0.7523;0.1861;0.0024;0.0003	0.0049;0.0090;0.9170;0.0605;0.0047;0.0004	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;0;0;0;0;0	chr1	-	155969300-155983107;155969300-155978913;155969300-155978365;155969300-155978067;155969300-155969969;155969300-155969534	155968220-155969300;155969534-155969729;155969969-155971063;155978067-155978169;155978365-155978547;155978913-155979113;155983107-155983200		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A155983200-155968220
MEF2D	ENSG00000116604.18	ENSG00000116604.18:s:156476929-156477202	0.1060;-0.1048;-0.0000	5.599e-01;5.489e-01;7.205e-21	3.819e-02;4.112e-02;1.000e+00	0.8673;0.1315;0.0011	0.9982;0.0009;0.0009	s|1e1.1o1|1e2.1o1|1e3.1o2	3	4	0;0;0	chr1	-	156476514-156477012;156475237-156477012;156469020-156477012	156468780-156469020;156475108-156475237;156476494-156476514;156476929-156477202		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A156477202-156468780
DNAJC6	ENSG00000116675.16	ENSG00000116675.16:s:65254462-65254649	0.1815;-0.1827;0.0007	8.886e-01;8.726e-01;1.415e-05	5.939e-03;7.458e-03;9.379e-01	0.1126;0.8678;0.0216	0.2983;0.6718;0.0255	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;1	chr1	+	65254649-65345611;65254649-65364635;65254649-65365885	65254462-65254649;65345611-65345723;65364635-65364785;65365885-65365934		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A65365934-65254462
DNAJC6	ENSG00000116675.16	ENSG00000116675.16:t:65364635-65364785	-0.1645;0.1703;-0.0163;0.0187	8.492e-01;9.272e-01;1.707e-02;4.805e-02	9.872e-03;1.764e-03;5.988e-01;4.827e-01	0.5554;0.0952;0.0905;0.2578	0.3856;0.2708;0.0579;0.2853	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr1	+	65254649-65364635;65264932-65364635;65309938-65364635;65345723-65364635	65254462-65254649;65264694-65264932;65309543-65309938;65345611-65345723;65364635-65364785		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A65364785-65254462
SMG7	ENSG00000116698.21	ENSG00000116698.21:s:183545951-183546337	0.1584;-0.1640;0.0000	8.976e-01;9.077e-01;7.205e-21	3.926e-03;3.322e-03;1.000e+00	0.1747;0.8201;0.0063	0.3346;0.6552;0.0115	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr1	+	183546337-183547103;183546337-183549208;183546337-183549764	183545951-183546337;183547103-183547252;183548941-183549288;183549764-183550088		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183550088-183545951
SMG7	ENSG00000116698.21	ENSG00000116698.21:t:183548941-183549288	0.0000;-0.1174;0.0978	7.213e-21;6.382e-01;4.877e-01	9.992e-01;3.829e-02;8.188e-02	0.0012;0.7464;0.2525	0.0169;0.6259;0.3556	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr1	+	183545312-183549208;183546337-183549208;183547252-183549208	183544930-183545312;183545951-183546337;183547103-183547252;183548941-183549288		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183549288-183544930
CD58	ENSG00000116815.16	ENSG00000116815.16:s:116521787-116521983	0.0001;0.1704;-0.1729	1.318e-04;6.853e-01;6.946e-01	9.835e-01;2.187e-02;2.089e-02	0.0062;0.6545;0.3393	0.0071;0.8530;0.1381	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr1	-	116519302-116521906;116519267-116521906;116519303-116521786	116518700-116519302;116521787-116521983	116519303-116521786	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A116521983-116518700
WARS2	ENSG00000116874.12	ENSG00000116874.12:s:119034095-119034213	0.1416;-0.1416	7.156e-01;7.156e-01	2.740e-02;2.740e-02	0.0642;0.9358	0.2343;0.7657	s|1e1.1o2|1e1.2o2	2	2	0;0	chr1	-	119033388-119034095;119033359-119034095	119031216-119033388;119034095-119034213		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A119034213-119031216
OSCP1	ENSG00000116885.18	ENSG00000116885.18:s:36450258-36450451	-0.0568;0.1354;-0.0456	2.027e-01;6.270e-01;2.353e-01	2.317e-01;3.667e-02;1.858e-01	0.0992;0.1451;0.7663	0.0039;0.3158;0.6806	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	-	36447887-36450258;36444033-36450258;36438910-36450258	36438756-36439000;36444004-36444033;36447813-36447887;36450258-36450451		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A36450451-36438756
ZNF684	ENSG00000117010.17	ENSG00000117010.17:t:40540586-40540712	-0.1040;0.1040	5.116e-01;5.116e-01	6.612e-02;6.612e-02	0.1808;0.8192	0.0400;0.9600	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	40531787-40540586;40533181-40540586	40531573-40531787;40533143-40533181;40540586-40540712		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A40540712-40531573
AKT3	ENSG00000117020.19	ENSG00000117020.19:s:243545510-243545648	0.0298;0.1249;-0.1908	1.870e-02;7.167e-01;9.869e-01	5.141e-01;1.457e-02;8.894e-06	0.0008;0.0008;0.9984	0.0645;0.1514;0.7809	s|1e1.1o1|1e2.1o2|1e3.1o1	3	4	1;1;0	chr1	-	243527864-243545510;243523467-243545510;243512426-243545510	243512324-243512426;243523309-243523467;243527754-243527864;243545510-243545648		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243545648-243512324
AKT3	ENSG00000117020.19	ENSG00000117020.19:t:243512324-243512426	-0.1986;0.0001;0.1842	9.792e-01;6.438e-08;9.537e-01	3.117e-05;9.969e-01;1.988e-04	0.9984;0.0008;0.0008	0.7675;0.0134;0.2187	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr1	-	243512426-243545510;243512426-243527754;243512426-243523309	243512324-243512426;243523309-243523467;243527754-243527864;243545510-243545648		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243545648-243512324
ACADM	ENSG00000117054.15	ENSG00000117054.15:s:75724431-75724817	0.0000;-0.0000;0.1567;0.0000;-0.1575;0.0000	7.205e-21;7.205e-21;8.968e-01;7.205e-21;9.347e-01;7.205e-21	1.000e+00;1.000e+00;9.092e-04;1.000e+00;2.081e-03;1.000e+00	0.0002;0.0132;0.7523;0.0002;0.2350;0.0002	0.0040;0.0078;0.9071;0.0002;0.0812;0.0002	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1	6	6	0;0;0;0;0;0	chr1	+	75724817-75726826;75724817-75728389;75724817-75728401;75724817-75731734;75724817-75732644;75724817-75739980	75724431-75724817;75726826-75726947;75728389-75728488;75731503-75731842;75732516-75732745;75739980-75740672		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A75740672-75724431
ACADM	ENSG00000117054.15	ENSG00000117054.15:t:75732516-75732745	-0.1450;0.1450;0.0000	8.800e-01;8.785e-01;7.205e-21	3.153e-03;3.223e-03;1.000e+00	0.2328;0.7668;0.0004	0.0838;0.9157;0.0005	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	+	75724817-75732644;75728488-75732644;75731842-75732644	75724431-75724817;75728389-75728488;75731503-75731842;75732516-75732745		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A75732745-75724431
ADGRL2	ENSG00000117114.20	ENSG00000117114.20:s:81445021-81445089	-0.0170;0.0248;-0.0000;0.0071;0.1452;-0.1713;-0.0000;-0.0000	4.612e-02;1.333e-02;2.029e-07;1.982e-03;7.384e-01;7.869e-01;7.205e-21;7.205e-21	5.050e-01;5.494e-01;9.989e-01;7.406e-01;2.476e-02;1.536e-02;1.000e+00;1.000e+00	0.0883;0.0182;0.0034;0.0226;0.1537;0.6986;0.0008;0.0008	0.0613;0.0609;0.0041;0.0430;0.3243;0.5114;0.0004;0.0004	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1	8	9	0;1;1;1;0;0;1;0	chr1	+	81445089-81466893;81445089-81512267;81445089-81536313;81445089-81537720;81445089-81579300;81445089-81580876;81445089-81699747;81445089-81761811	81445021-81445089;81466893-81466945;81512267-81512380;81536313-na;81537720-81537977;81579300-81579380;81580876-81580980;81699747-81699808;81761811-81762544		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A81762544-81445021
