gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox00187_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
TMEM185A,ENSG00000269556.8,ENSG00000269556.8:s:149631543-149631912,0.1220;-0.1280;-0.0220;0.0105,5.766e-01;6.093e-01;5.970e-02;7.553e-03,4.514e-02;4.051e-02;4.475e-01;6.915e-01,0.7190;0.1927;0.0753;0.0126,0.8624;0.0458;0.0403;0.0497,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,0;0;1;0,chrX,-,149611463-149631543;149608834-149631543;149608829-149631543;149600479-149631543,149600303-149602220;149608454-149608834;149611287-149611463;149631543-149631912,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A149631912-149600303
ZIM2,ENSG00000269699.6,ENSG00000269699.6:s:56840582-56840729,0.1392;-0.1392,5.992e-01;5.992e-01,3.303e-02;3.303e-02,0.1852;0.8148,0.3882;0.6118,s|1e1.1o1|2e1.1o1,2,2,0;0,chr19,-,56836104-56840587;56836104-56840582,56836018-56836104;56840582-56840729,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56840729-56836018
ZNF559-ZNF177,ENSG00000270011.8,ENSG00000270011.8:s:9324695-9324780,0.0017;0.0009;0.0215;0.0324;0.0452;-0.0343;-0.1160;0.0020,5.378e-04;1.282e-03;1.688e-01;1.381e-01;1.956e-01;1.550e-01;6.140e-01;8.512e-04,9.306e-01;8.438e-01;2.580e-01;3.027e-01;2.361e-01;2.823e-01;4.370e-02;8.912e-01,0.0009;0.0259;0.4952;0.1058;0.0664;0.1438;0.1534;0.0151,0.0130;0.0243;0.5151;0.1526;0.1318;0.0852;0.0236;0.0250,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1,8,9,0;0;0;0;1;0;0;0,chr19,+,9324780-9330115;9324780-9333015;9324780-9337796;9324780-9338494;9324780-9339193;9324780-9341102;9324780-9364862;9324780-9376316,9324695-9324780;9330115-9330189;9333015-9333113;9337796-9338017;9338494-9338582;9339193-9339319;9341102-9341184;9364862-9364948;9376316-9376423,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A9376423-9324695
RP11-544M22.13,ENSG00000270149.5,ENSG00000270149.5:s:161038880-161038962,-0.0112;0.0457;0.1162;-0.1549,4.122e-02;2.371e-01;5.299e-01;6.219e-01,5.096e-01;1.883e-01;4.933e-02;2.647e-02,0.0677;0.1423;0.1083;0.6704,0.0421;0.2269;0.2829;0.4659,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;1;1,chr1,-,161022827-161038880;161021487-161038880;161021112-161038880;161001353-161038880,161001285-161001353;161021010-161021112;161021388-161021487;161022750-161022827;161038880-161038962,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A161038962-161001285
PKD1P6-NPIPP1,ENSG00000270580.5,ENSG00000270580.5:s:15130202-15130454,0.1651;-0.0000;-0.1631;-0.0000,7.020e-01;2.652e-06;6.944e-01;2.652e-06,2.064e-02;9.985e-01;2.150e-02;9.985e-01,0.2163;0.0032;0.7766;0.0032,0.4019;0.0027;0.5926;0.0027,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,1;1;0;1,chr16,-,15130077-15130220;15128389-15130220;15130077-15130202;15128389-15130202,15128222-15128389;15129882-15130077;15130202-15130454,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A15130454-15128222
H4C14,ENSG00000270882.2,ENSG00000270882.2:s:149832659-149833864,-0.0094;-0.0032;-0.0024;0.0004;-0.0646;-0.0026;0.1331,1.612e-01;2.005e-02;2.833e-03;8.683e-03;3.095e-01;1.214e-03;6.846e-01,2.606e-01;6.190e-01;8.233e-01;7.250e-01;1.237e-01;8.966e-01;3.111e-02,0.4698;0.0410;0.0328;0.0196;0.3989;0.0304;0.0020,0.4457;0.0401;0.0141;0.0260;0.2944;0.0019;0.1692,s|1e1.1o1|1e3.1o1|2e1.1o1|2e3.1o1|3e1.1o1|3e2.1o1|3e3.1o1,7,4,0;0;1;1;0;1;1,chr1,+,149833114-149834135;149833114-149839595;149833855-149834135;149833855-149839595;149833864-149834135;149833864-149834816;149833864-149839595,149832659-149833864;149834135-149834704;149834816-149835098;149839595-149839767,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A149839767-149832659
ARMCX5-GPRASP2,ENSG00000271147.8,ENSG00000271147.8:s:102599706-102599859,-0.1056;0.0018;-0.0073;0.0552;0.0280;-0.0011;0.0080,5.343e-01;1.658e-04;3.441e-02;2.495e-01;6.379e-02;1.226e-05;9.787e-03,6.338e-02;9.291e-01;5.326e-01;1.901e-01;4.251e-01;9.517e-01;6.424e-01,0.4295;0.0073;0.1966;0.2386;0.0461;0.0289;0.0428,0.2990;0.0254;0.1862;0.3245;0.0967;0.0146;0.0560,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|2e1.1o2|2e2.1o1|2e3.1o1,7,4,0;1;0;0;1;0;1,chrX,+,102599847-102600920;102599847-102600924;102599847-102601464;102599847-102605482;102599859-102600920;102599859-102601464;102599859-102605482,102599706-102599859;102600920-102601032;102601464-102601509;102605482-102605892,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A102605892-102599706
ARMCX5-GPRASP2,ENSG00000271147.8,ENSG00000271147.8:s:102601880-102601977,0.2079;-0.2079,8.865e-01;8.865e-01,5.330e-03;5.330e-03,0.1919;0.8081,0.4310;0.5690,s|1e1.1o1|i,2,2,0;1,chrX,+,102601977-102605482;102601978-102602038,102601880-102601977;102605482-102605892,102601978-102602038,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A102605892-102601880
CD24,ENSG00000272398.6,ENSG00000272398.6:t:106974578-106974754,-0.1156;0.1156,5.500e-01;5.500e-01,5.188e-02;5.188e-02,0.2035;0.7965,0.0620;0.9380,t|1e1.1o1|1e2.1o1,2,3,0;0,chr6,-,106974754-106975369;106974754-106975134,106974578-106974754;106975134-106975327;106975369-106975627,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A106975627-106974578
FAM47E-STBD1,ENSG00000272414.6,ENSG00000272414.6:s:76263704-76263843,0.1243;-0.1748;0.0128,5.181e-01;7.028e-01;1.129e-01,4.348e-02;1.848e-02;3.389e-01,0.5904;0.3285;0.0779,0.7635;0.1037;0.1194,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr4,+,76263843-76268660;76263843-76271568;76263843-76309144,76263704-76263843;76268660-76268813;76271568-76271768;76309144-76311129,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A76311129-76263704
SYNRG,ENSG00000275066.5,ENSG00000275066.5:t:37576341-37576480,-0.1134;0.0028;0.0000;0.1008,5.840e-01;5.020e-03;6.915e-21;5.122e-01,5.150e-02;7.202e-01;9.999e-01;6.937e-02,0.6957;0.0783;0.0010;0.2239,0.5647;0.0822;0.0077;0.3392,t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,4,4,0;0;0;0,chr17,-,37576418-37584648;37576418-37579132;37576418-37577447;37576418-37577380,37576341-37576480;37577380-37577613;37579132-37579434;37584322-37584759,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A37584759-37576341
SYNRG,ENSG00000275066.5,ENSG00000275066.5:t:37577380-37577613,0.1026;-0.1026,4.459e-01;4.459e-01,6.147e-02;6.147e-02,0.3487;0.6513,0.4831;0.5169,t|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,37577613-37584648;37577613-37579132,37577380-37577613;37579132-37579434;37584322-37584759,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A37584759-37577380
FRG1HP,ENSG00000276291.5,ENSG00000276291.5:s:40992249-40992775,-0.1442;0.0119;0.0126;0.0853,7.598e-01;1.341e-02;7.332e-02;4.113e-01,2.016e-02;6.275e-01;4.213e-01;9.795e-02,0.2839;0.0553;0.4021;0.2636,0.1237;0.0827;0.4302;0.3717,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,0;0;0;0,chr9,+,40992479-40993253;40992479-40994633;40992775-40993253;40992775-40994633,40992249-40992775;40993253-40993434;40994633-40994699,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A40994699-40992249
FRG1HP,ENSG00000276291.5,ENSG00000276291.5:s:40994633-40994699,0.0529;-0.2085;0.0000;0.1328,2.658e-01;8.651e-01;7.961e-08;6.696e-01,1.586e-01;6.733e-03;9.997e-01;3.248e-02,0.5294;0.4108;0.0022;0.0551,0.6050;0.1708;0.0023;0.2091,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,0;0;1;1,chr9,+,40994699-41007440;40994699-41008881;40994699-41008920;40994699-41011617,40994633-40994699;41007440-41007609;41008881-41009006;41011617-41011730,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A41011730-40994633
FRG1HP,ENSG00000276291.5,ENSG00000276291.5:s:41011617-41011730,0.1788;-0.0849;-0.0737;-0.0000,8.731e-01;4.118e-01;3.412e-01;6.915e-21,7.034e-03;1.059e-01;1.391e-01;1.000e+00,0.6253;0.2291;0.1418;0.0010,0.8122;0.1293;0.0521;0.0009,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;1;0;0,chr9,+,41011730-41013781;41011730-41015024;41011730-41032834;41011730-41195101,41011617-41011730;41013781-na;41015024-41015186;41032834-41033022;41195101-41195134,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A41195134-41011617
FRG1HP,ENSG00000276291.5,ENSG00000276291.5:t:40994633-40994699,0.0155;0.1165;-0.1530,5.262e-02;5.389e-01;6.785e-01,4.755e-01;4.922e-02;2.501e-02,0.1077;0.4875;0.4000,0.1401;0.6653;0.2153,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr9,+,40992479-40994633;40992775-40994633;40993434-40994633,40992249-40992775;40993253-40993434;40994633-40994699,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A40994699-40992249
FRG1HP,ENSG00000276291.5,ENSG00000276291.5:t:41008881-41009006,-0.1618;0.1614;0.0000,7.806e-01;7.784e-01;1.771e-08,1.657e-02;1.682e-02;9.999e-01,0.3357;0.6619;0.0023,0.1513;0.8461;0.0025,t|1e1.1o1|1e2.1o1|2e1.1o1,3,3,0;1;1,chr9,+,40994699-41008881;41007609-41008881;40994699-41008920,40994633-40994699;41007440-41007609;41008881-41009006,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A41009006-40994633
HERC2P2,ENSG00000276550.4,ENSG00000276550.4:s:22560788-22560997,0.0094;0.0284;-0.2052;0.0940,2.806e-03;1.296e-01;9.328e-01;4.615e-01,7.189e-01;3.124e-01;2.625e-03;7.975e-02,0.0012;0.2626;0.3652;0.3749,0.0443;0.3108;0.1416;0.4905,s|1e1.1o1|1e3.2o2|2e2.1o1|i,4,4,1;0;1;1,chr15,+,22560935-22560998;22560935-22561258;22560997-22561060;22560998-22560997,22560788-22560997;22560998-22561059;22561060-22561121;22561184-22561454,22560998-22560997,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22561454-22560788
HERC2P2,ENSG00000276550.4,ENSG00000276550.4:s:22560998-22561059,-0.3241;-0.0035;0.3556,9.999e-01;1.556e-03;1.000e+00,2.099e-08;8.252e-01;6.487e-08,0.3474;0.0327;0.6235,0.0037;0.0150;0.9813,s|1e1.1o1|1e2.1o2|i,3,3,1;1;1,chr15,+,22561059-22561122;22561059-22561184;22561060-22561059,22560998-22561059;22561060-22561121;22561122-22561183;22561184-22561454,22561060-22561059,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22561454-22560998
HERC2P2,ENSG00000276550.4,ENSG00000276550.4:t:22537438-22537608,0.1091;-0.1091,5.548e-01;5.548e-01,5.818e-02;5.818e-02,0.0639;0.9361,0.1873;0.8127,t|1e1.1o1|1e2.1o1,2,3,1;0,chr15,+,22516990-22537438;22534243-22537438,22516876-22516990;22534068-22534243;22537438-22537608,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22537608-22516876
HERC2P2,ENSG00000276550.4,ENSG00000276550.4:t:22561060-22561121,-0.2454;0.2454,9.442e-01;9.442e-01,1.863e-03;1.863e-03,0.4905;0.5095,0.2273;0.7727,t|1e1.2o2|i,2,2,1;1,chr15,+,22560997-22561060;22561060-22561059,22560788-22560997;22560998-22561059;22561060-22561121,22561060-22561059,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22561121-22560788
HERC2P2,ENSG00000276550.4,ENSG00000276550.4:t:22561122-22561183,-0.3371;0.3371,1.000e+00;1.000e+00,1.164e-08;1.159e-08,0.3594;0.6406,0.0056;0.9944,t|1e1.1o1|i,2,2,1;1,chr15,+,22561059-22561122;22561122-22561121,22560998-22561059;22561060-22561121;22561122-22561183,22561122-22561121,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22561183-22560998
PGM5P2,ENSG00000277778.2,ENSG00000277778.2:t:na-41011730,-0.1173;0.1173,6.065e-01;6.065e-01,4.635e-02;4.635e-02,0.2705;0.7295,0.1358;0.8642,t|1e1.1o1|1e2.1o1,2,3,1;1,chr9,-,41011730-41015024;41011730-41013781,na-41011730;41013781-na;41015024-41015186,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A41015186-41011720
GLIDR,ENSG00000278175.4,ENSG00000278175.4:s:39809486-39809692,-0.1340;0.1440;-0.0011;0.0003,7.209e-01;7.156e-01;2.040e-06;2.739e-02,2.642e-02;2.513e-02;9.433e-01;5.626e-01,0.2904;0.4442;0.0343;0.2283,0.1495;0.6006;0.0162;0.2350,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;0;0;0,chr9,-,39808761-39809486;39803859-39809486;39778944-39809486;39808762-39809485,39778894-39778944;39803496-39803859;39807361-39808761;39809486-39809692,39808762-39809485,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A39809692-39778894
RP11-514P8.10,ENSG00000279168.2,ENSG00000279168.2:t:102643799-102643869,0.1483;-0.0525;-0.0009;-0.0571,7.020e-01;2.218e-01;9.301e-03;3.241e-01,2.653e-02;1.931e-01;7.604e-01;1.255e-01,0.0060;0.0885;0.0266;0.8809,0.1959;0.0056;0.0238;0.7623,t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,4,4,1;1;1;1,chr7,-,102643869-102665662;102643869-102645380;102643869-102644435;102643869-102644394,102643799-102643869;102644394-102644562;102645380-102645479;102665662-na,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A102665672-102643799
WASH9P,ENSG00000279457.4,ENSG00000279457.4:s:187129-187287,0.1666;-0.1666,7.520e-01;7.520e-01,1.661e-02;1.661e-02,0.0433;0.9567,0.2457;0.7543,s|1e1.1o1|i,2,2,0;1,chr1,-,186469-187129;186470-187128,186317-186469;187129-187287,186470-187128,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A187287-186317
LINC00581,ENSG00000280989.2,ENSG00000280989.2:s:21502442-21502511,-0.1242;0.1242,5.475e-01;5.475e-01,4.267e-02;4.267e-02,0.5047;0.4953,0.3072;0.6928,s|1e1.1o1|1e2.1o1,2,3,0;1,chr6,-,21490298-21502442;21486529-21502442,21485896-21486529;21490208-21490298;21502442-21502511,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A21502511-21485896
LINC00581,ENSG00000280989.2,ENSG00000280989.2:s:21521251-21521301,0.1625;-0.1614;-0.0051,6.976e-01;8.144e-01;6.723e-02,2.165e-02;1.246e-02;4.356e-01,0.6596;0.2004;0.1112,0.8696;0.0168;0.1103,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr6,-,21502511-21521251;21490298-21521251;21486529-21521251,21485896-21486529;21490208-21490298;21502442-21502511;21521251-21521301,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A21521301-21485896
LINC00581,ENSG00000280989.2,ENSG00000280989.2:t:21485896-21486529,-0.0141;0.1645;-0.1419,8.795e-02;6.773e-01;5.967e-01,3.885e-01;2.193e-02;3.237e-02,0.1282;0.3718;0.4832,0.1098;0.5783;0.3111,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr6,-,21486529-21521251;21486529-21502442;21486529-21490208,21485896-21486529;21490208-21490298;21502442-21502511;21521251-21521301,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A21521301-21485896
RP1-221C16.8,ENSG00000283064.1,ENSG00000283064.1:s:26171652-26172802,-0.2183;0.1872;0.0044,7.542e-01;6.915e-01;8.033e-03,1.085e-02;1.670e-02;8.124e-01,0.4109;0.5848;0.0040,0.1689;0.7892;0.0192,s|1e2.2o2|1e3.1o1|2e1.1o1,3,4,0;1;1,chr6,-,26163676-26172035;26161205-26172035;26171160-26171652,26160765-26161205;26163308-26163918;26170975-26171160;26171652-26172802,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A26172802-26160765
KBTBD11-OT1,ENSG00000283239.1,ENSG00000283239.1:s:1859897-1860184,0.1612;-0.1612,6.943e-01;6.943e-01,2.207e-02;2.207e-02,0.4698;0.5302,0.6561;0.3439,s|1e1.1o2|1e1.2o2,2,2,0;0,chr8,+,1860184-1864370;1860184-1864373,1859897-1860184;1864370-1864436,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A1864436-1859897
RP11-697E2.13,ENSG00000284626.1,ENSG00000284626.1:s:90234522-90234596,-0.1130;0.1130,4.981e-01;4.981e-01,5.206e-02;5.206e-02,0.2997;0.7003,0.1197;0.8803,s|1e1.1o1|1e2.1o1,2,3,0;0,chr15,+,90234596-90236063;90234596-90238492,90234522-90234596;90236063-90236181;90238492-90238548,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A90238548-90234522
RP11-697E2.13,ENSG00000284626.1,ENSG00000284626.1:t:90238492-90238548,-0.1249;0.1249,4.936e-01;4.936e-01,3.763e-02;3.763e-02,0.7496;0.2504,0.5871;0.4129,t|1e1.1o1|1e2.1o1,2,3,0;0,chr15,+,90234596-90238492;90236181-90238492,90234522-90234596;90236063-90236181;90238492-90238548,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A90238548-90234522
SEPT5-GP1BB,ENSG00000284874.1,ENSG00000284874.1:s:19717220-19719212,0.0000;-0.1023;0.0077;0.0746,2.052e-06;4.710e-01;8.376e-03;3.574e-01,9.987e-01;6.191e-02;7.223e-01;9.960e-02,0.0023;0.5018;0.0108;0.4780,0.0032;0.3681;0.0409;0.5774,s|1e1.1o1|2e1.1o1|3e1.1o1|i,4,2,0;0;1;1,chr22,+,19718571-19719602;19718818-19719602;19719212-19719602;19719213-19719601,19717220-19719212;19719602-19719698,19719213-19719601,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A19719698-19717220
CH17-55D9.1,ENSG00000285184.3,ENSG00000285184.3:s:150048455-150048551,0.1147;-0.1147,5.409e-01;5.409e-01,5.131e-02;5.131e-02,0.7827;0.2173,0.9454;0.0546,s|1e1.1o2|1e1.2o2,2,2,0;1,chr1,-,150047945-150048455;150047928-150048455,150045660-150047945;150048455-150048551,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A150048551-150045660
TBCEL-TECTA,ENSG00000285509.1,ENSG00000285509.1:t:121055052-121055308,0.1213;-0.1342;0.0001,6.712e-01;7.603e-01;1.194e-06,2.874e-02;1.610e-02;9.945e-01,0.0353;0.9635;0.0012,0.1588;0.8308;0.0126,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,1;0;1,chr11,+,121047667-121055052;121053732-121055052;121053849-121055052,121047528-121047667;121053551-121053849;121055052-121055308,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A121055308-121047528
CTD-2546F11.1,ENSG00000286001.1,ENSG00000286001.1:t:314417-314955,0.1296;0.0185;-0.0025;-0.0445;-0.0672,6.276e-01;8.248e-02;1.344e-01;2.146e-01;3.061e-01,3.680e-02;3.971e-01;2.983e-01;2.148e-01;1.111e-01,0.1038;0.0735;0.1833;0.1718;0.4675,0.2636;0.1008;0.1677;0.1025;0.3520,t|1e1.1o1|1e2.1o1|1e4.1o1|2e3.1o1|i,5,5,1;1;0;1;1,chr5,+,272772-314417;306760-314417;313850-314417;311402-314419;313851-314416,272711-272772;306602-306760;311293-311402;313701-313850;314417-314955,313851-314416,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A314955-272711
ARMCX5-GPRASP2,ENSG00000286237.1,ENSG00000286237.1:t:102748699-102753530,0.1198;-0.1198,5.486e-01;5.486e-01,5.214e-02;5.214e-02,0.0107;0.9893,0.1696;0.8304,t|1e1.1o1|1e2.1o1,2,3,1;0,chrX,+,102721027-102748699;102747911-102748699,102720957-102721027;102747817-102747911;102748699-102753530,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A102753530-102720957
RP13-512J5.2,ENSG00000287126.1,ENSG00000287126.1:s:3574135-3575100,0.1301;-0.1301,5.467e-01;5.467e-01,4.132e-02;4.132e-02,0.7887;0.2113,0.9395;0.0605,s|1e1.1o2|1e1.2o2,2,2,0;0,chr2,-,3571238-3574135;3569959-3574135,3568505-3571238;3574135-3575100,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A3575100-3568505
RP1-14D6.13,ENSG00000287394.1,ENSG00000287394.1:s:152697595-152697653,-0.0106;0.1641;-0.1410;-0.0004,6.950e-02;7.246e-01;6.445e-01;9.171e-02,4.312e-01;1.987e-02;3.115e-02;3.817e-01,0.0969;0.2255;0.5713;0.1079,0.0803;0.4371;0.3778;0.1068,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;0;1;1,chrX,-,152641295-152697595;152639794-152697595;152635987-152697595;152574980-152697595,152574677-152574980;152635882-152635987;152639604-152639794;152641241-152641295;152697595-152697653,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A152697653-152574677
RP11-95I19.4,ENSG00000288643.1,ENSG00000288643.1:s:62530709-62530785,-0.1424;0.1424,5.342e-01;5.342e-01,3.438e-02;3.438e-02,0.2288;0.7712,0.0667;0.9333,s|1e1.1o1|1e2.1o1,2,3,1;0,chr5,+,62530785-62533232;62530785-62536702,62530709-62530785;62533232-62533354;62536702-62536781,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A62536781-62530709
ABI1,ENSG00000136754.18,ENSG00000136754.18:s:26759062-26759238,0.1712;-0.1712,9.112e-01;9.112e-01,3.503e-03;3.503e-03,0.6741;0.3259,0.8487;0.1513,s|1e1.1o1|1e2.1o1,2,3,0;0,chr10,-,26755741-26759062;26751783-26759062,26751598-26751783;26755655-26755741;26759062-26759238,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A26759238-26751598
ABI1,ENSG00000136754.18,ENSG00000136754.18:t:26751598-26751783,-0.0000;0.0000;0.0000;-0.0962;0.1062;0.0000,6.513e-21;6.512e-21;6.512e-21;4.835e-01;5.611e-01;6.512e-21,1.000e+00;1.000e+00;1.000e+00;8.099e-02;5.758e-02;1.000e+00,0.0081;0.0003;0.0003;0.2423;0.7464;0.0003,0.0003;0.0003;0.0003;0.1410;0.8576;0.0003,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i,6,6,0;1;1;0;0;1,chr10,-,26751783-26765218;26751783-26764510;26751783-26763880;26751783-26759062;26751783-26755655;26751784-26755654,26751598-26751783;26755655-26755741;26759062-26759238;26763880-26763960;26764510-26764639;26765218-26765318,26751784-26755654,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A26765318-26751598
ECPAS,ENSG00000136813.15,ENSG00000136813.15:s:111483504-111483679,-0.4450;0.4450,9.998e-01;9.998e-01,9.041e-07;9.042e-07,0.4753;0.5247,0.0352;0.9648,s|1e1.1o1|1e2.1o2,2,3,1;0,chr9,-,111473000-111483504;111451555-111483504,111451425-111451555;111472897-111473000;111483504-111483679,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111483679-111451425
ECPAS,ENSG00000136813.15,ENSG00000136813.15:t:111451425-111451555,-0.1298;0.0148;0.1279;-0.0021;-0.0000,6.713e-01;1.604e-03;7.013e-01;3.919e-02;1.535e-10,3.345e-02;6.572e-01;2.795e-02;5.177e-01;9.996e-01,0.5556;0.0246;0.0901;0.3060;0.0119,0.4163;0.0557;0.2306;0.2976;0.0007,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e1.1o1,5,5,0;0;0;0;1,chr9,-,111451555-111484116;111451555-111483985;111451555-111483504;111451555-111472897;111451550-111484116,111451425-111451555;111472897-111473000;111483504-111483679;111483985-111484057;111484116-111484261,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111484261-111451425
ECPAS,ENSG00000136813.15,ENSG00000136813.15:t:111472897-111473000,0.5172;-0.0043;-0.5091,9.950e-01;3.409e-02;9.973e-01,6.325e-05;5.595e-01;3.418e-05,0.3682;0.0510;0.5731,0.8952;0.0381;0.0667,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr9,-,111473000-111484116;111473000-111483985;111473000-111483504,111472897-111473000;111483504-111483679;111483985-111484057;111484116-111484261,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111484261-111472897
SMC2,ENSG00000136824.19,ENSG00000136824.19:s:104094260-104094486,0.0000;0.0000;-0.0217;0.0000;-0.0000;0.0000;-0.0535;0.0000;0.1101,6.915e-21;6.915e-21;3.346e-02;6.915e-21;6.922e-21;6.915e-21;2.000e-01;6.915e-21;5.936e-01,1.000e+00;1.000e+00;5.133e-01;1.000e+00;9.992e-01;1.000e+00;2.292e-01;1.000e+00;4.677e-02,0.0029;0.0067;0.1980;0.0002;0.0220;0.0029;0.3882;0.0043;0.3751,0.0070;0.0002;0.1661;0.0002;0.0074;0.0114;0.3148;0.0002;0.4908,s|1e3.1o1|2e1.1o3|2e1.3o3|2e2.1o1|3e1.1o3|3e1.2o3|3e1.3o3|4e1.2o3|4e1.3o3,9,4,1;1;1;0;1;0;0;1;1,chr9,+,104094350-104099644;104094448-104095282;104094448-104095324;104094448-104098446;104094477-104095282;104094477-104095299;104094477-104095324;104094486-104095299;104094486-104095324,104094260-104094486;104095282-104095552;104098446-104098568;104099644-104099682,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A104099682-104094260
